Movie Roll Num	MOVIE_NAME_IMDB	TRIVIA	INTERESTED	VOTED	LIKENESS_RATIO	CLASS	FOG	GRADE	superPOS	Contradict	PERSON	ORGANIZATION	DATE	LOCATION	MONEY	TIME	ALL_LINKABLE_ENTITIES_PRESENT	ROOT_WORDS	SUBJECT_WORDS	UNDER_ROOT_WORDS
17	The Avengers (2012) 	Joe Carnahan was considered to direct the film before Joss Whedon was finally chosen.  	9	15	0.6	1	5.6	2	0	0	4	0	0	0	0	0	entity_Directed_by 	root_consider 	subj_unlinked_PERSON subj_entity_Directed_by 	underRoot_unlinked_PERSON 
17	The Avengers (2012) 	The train engines are not only US models the front of the engine shows the Norfolk Southern Railway symbol.  	9	16	0.5625	1	7.6	2	0	0	0	0	0	2	0	0		root_model 	subj_engine subj_front 	underRoot_unlinked_LOCATION 
17	The Avengers (2012) 	As of October 2014 this is the highest grossing Marvel movie of all time.  	3	5	0.6	1	5.6	2	1	0	0	0	2	0	0	0		root_movie 	subj_this 	underRoot_unlinked_DATE 
18	The Shining (1980) 	"Because Danny Lloyd was so young and since it was his first acting job, Stanley Kubrick was highly protective of the child. During the shooting of the movie, Lloyd was under the impression that the film he was making was a drama, not a horror movie. In fact, when Wendy carries Danny away while shouting at Jack in the Colorado Lounge, she is actually carrying a lifesize dummy so Lloyd would not have to be in the scene. He only realized the truth several years later, when he was shown a heavily edited version of the film. He did not see the uncut version of the film until he was 17 - eleven years after he had made it.  "	533	538	0.99070632	1	47.6	3	0	0	9	0	3	2	0	0	entity_Cast entity_Directed_by entity_Produced_by entity_Character entity_Writing_Credits 	root_protective root_be root_carry root_realize root_see 	subj_entity_Cast subj_entity_Character subj_it subj_entity_Directed_by subj_entity_Produced_by subj_entity_Writing_Credits subj_he subj_film subj_she 	underRoot_entity_Cast underRoot_entity_Directed_by underRoot_entity_Produced_by underRoot_entity_Writing_Credits underRoot_entity_Character underRoot_unlinked_DATE underRoot_unlinked_DURATION 
18	The Shining (1980) 	"Both Jack Nicholson and Shelley Duvall have expressed open resentment against the reception of this film, feeling that critics and audiences credited Stanley Kubrick solely for the film's success without considering the efforts of the actors, crew or the strength of Stephen King's underlying material. Both Nicholson and Duvall have said that the film was one of the hardest of their careers; in fact, Nicholson considers Duvall's performance the most difficult role he's ever seen an actor take on. Duvall also considers her performance the hardest of her life.  "	275	277	0.992779783	1	35.6	4	3	0	13	0	0	0	0	0	entity_Cast entity_Directed_by entity_Produced_by entity_Character entity_Writing_Credits 	root_express root_say root_consider 	subj_entity_Cast subj_critic subj_actor subj_film subj_performance subj_he 	underRoot_entity_Cast underRoot_unlinked_NUMBER 
18	The Shining (1980) 	"For the scene in which Jack breaks down the bathroom door, the props department built a door that could be easily broken. However, Jack Nicholson had worked as a volunteer fire marshal and tore it apart far too easily. The props department were then forced to build a stronger door.  "	269	272	0.988970588	1	20	3	0	0	3	0	0	0	0	0	entity_Cast entity_Character 	root_build root_work root_force 	subj_department subj_that subj_entity_Cast 	underRoot_entity_Cast 
18	The Shining (1980) 	The idea for Danny Lloyd to move his finger when he was talking as Tony was his own; he did it spontaneously during his very first audition.  	234	238	0.983193277	1	10.8	3	0	0	3	0	0	0	0	0	entity_Cast entity_Character 	root_own 	subj_he subj_idea 	
18	The Shining (1980) 	"Stanley Kubrick, known for his compulsiveness and numerous retakes, got the difficult shot of blood pouring from the elevators in only three takes. This would be remarkable if it weren't for the fact that the shot took nine days to set up; every time the doors opened and the blood poured out, Kubrick would say, ""It doesn't look like blood."" In the end, the shot took approximately a year to get right.  "	221	224	0.986607143	1	28.8	3	0	0	3	0	0	0	0	0	entity_Cast entity_Directed_by entity_Produced_by entity_Writing_Credits 	root_get root_remarkable root_take 	subj_entity_Cast subj_entity_Directed_by subj_entity_Produced_by subj_entity_Writing_Credits subj_shot subj_it subj_this subj_door subj_blood 	underRoot_entity_Cast underRoot_entity_Directed_by underRoot_entity_Produced_by underRoot_entity_Writing_Credits underRoot_unlinked_DURATION 
18	The Shining (1980) 	"Tony Burton, who had a brief role as Larry Durkin the garage owner, arrived on set one day carrying a chess set in hopes of getting in a game with someone during a break from filming. Stanley Kubrick, an avid chess player who had in his youth played for money, noticed the chess set. Despite production being behind schedule, Kubrick proceeded to call off filming for the day and engage in a set of games with Burton. Burton only managed to win one game, but nevertheless the director thanked him, since it had been some time that he'd played against a challenging opponent.  "	218	220	0.990909091	1	41.2	3	0	1	9	0	2	0	0	0	entity_Cast entity_Directed_by entity_Produced_by entity_Character entity_Writing_Credits 	root_arrive root_notice root_proceed root_manage 	subj_who subj_entity_Cast subj_youth subj_entity_Directed_by subj_entity_Produced_by subj_entity_Writing_Credits subj_production subj_director subj_it subj_he 	underRoot_entity_Cast underRoot_unlinked_DURATION underRoot_entity_Directed_by underRoot_entity_Produced_by underRoot_entity_Writing_Credits 
18	The Shining (1980) 	"Despite Stanley Kubrick's fierce demands on everyone, Jack Nicholson admitted to having a good working relationship with him. It was with Shelley Duvall that he was a completely different director. He allegedly picked on her more than anyone else, as seen in the documentaries Making 'The Shining' (1980) and Stanley Kubrick: A Life in Pictures (2001). He would really lose his temper with her, even going so far as to say that she was wasting the time of everyone on the set. She later reflected that he was probably pushing her to her limits to get the best out of her, and that she wouldn't trade the experience for anything - but it was not something she ever wished to repeat.  "	207	209	0.990430622	1	48.4	3	1	2	8	0	2	0	0	0	entity_Cast entity_Directed_by entity_Produced_by entity_Character entity_Writing_Credits 	root_admit root_be root_pick root_lose root_reflect 	subj_entity_Cast subj_he subj_it subj_she 	underRoot_entity_Cast 
18	The Shining (1980) 	"At the time of release, it was the policy of the MPAA to not allow the portrayal of blood in trailers that would be approved for all audiences. Bizarrely, the trailer for The Shining consists entirely of the shot of blood pouring out of the elevator. Stanley Kubrick had convinced the board the blood flooding out of the elevator was actually rusty water.  "	184	185	0.994594595	1	25.2	4	0	0	2	1	0	0	0	0	entity_Cast entity_Directed_by entity_Produced_by entity_Writing_Credits 	root_policy root_consist root_convince 	subj_it subj_that subj_trailer subj_shot subj_board subj_entity_Cast subj_entity_Directed_by subj_entity_Produced_by subj_entity_Writing_Credits 	underRoot_unlinked_ORGANIZATION underRoot_entity_Cast underRoot_entity_Directed_by underRoot_entity_Produced_by underRoot_entity_Writing_Credits 
18	The Shining (1980) 	"Stephen King, the author of the book on which the movie was based, was quite disappointed in the final film. While admitting that Stanley Kubrick's visuals were stunning, he said that was surface and not substance. He often described the film as ""A fancy car without an engine.""  "	177	179	0.988826816	1	19.2	3	0	0	4	0	0	0	0	0	entity_Directed_by entity_Produced_by entity_Writing_Credits 	root_disappointed root_say root_describe 	subj_movie subj_entity_Writing_Credits subj_visual subj_he subj_that 	underRoot_entity_Writing_Credits 
18	The Shining (1980) 	There were so many changes to the script during shooting that Jack Nicholson claimed he stopped reading it. He would read only the new pages that were given to him each day.  	175	176	0.994318182	1	12.8	4	0	0	2	0	0	0	0	0	entity_Cast entity_Character 	root_be root_read 	subj_entity_Cast subj_he subj_that 	
18	The Shining (1980) 	"For the scenes when we can hear Jack typing but we cannot see what he is typing, Stanley Kubrick recorded the sound of a typist actually typing the words ""All work and no play makes Jack a dull boy"". Some people argue that each key on a typewriter sounds slightly different, and Kubrick wanted to ensure authenticity, so he insisted that the actual words be typed.  "	172	178	0.966292135	1	26.4	2	0	1	5	0	0	0	0	0	entity_Cast entity_Directed_by entity_Produced_by entity_Character entity_Writing_Credits 	root_record root_argue 	subj_we subj_he subj_entity_Cast subj_entity_Directed_by subj_entity_Produced_by subj_entity_Writing_Credits subj_sound subj_work subj_word subj_entity_Character subj_people subj_key 	underRoot_entity_Cast underRoot_entity_Directed_by underRoot_entity_Produced_by underRoot_entity_Writing_Credits 
18	The Shining (1980) 	"Stanley Kubrick considered both Robert De Niro and Robin Williams for the role of Jack Torrance but decided against both of them. Kubrick did not think De Niro would suit the role after watching his performance in Taxi Driver (1976), as he deemed De Niro not psychotic enough for the role. He did not think Williams would suit the role after watching his performance on Mork &amp; Mindy (1978), as he deemed him too psychotic for the role. According to Stephen King, Kubrick also briefly considered Harrison Ford.  "	158	161	0.98136646	1	35.2	3	0	1	20	3	2	0	0	0	entity_Cast entity_Directed_by entity_Produced_by entity_Character entity_Writing_Credits 	root_consider root_think 	subj_entity_Cast subj_entity_Directed_by subj_entity_Produced_by subj_entity_Writing_Credits subj_unlinked_PERSON subj_he 	underRoot_entity_Cast underRoot_entity_Directed_by underRoot_entity_Produced_by underRoot_entity_Writing_Credits underRoot_unlinked_PERSON 
18	The Shining (1980) 	According to Shelley Duvall the infamous 'Heere's Johnny!' scene took 3 days to film and the use of 60 doors.  	147	149	0.986577181	1	8	3	0	0	3	0	0	0	0	0	entity_Cast 	root_accord root_take 	subj_scene 	underRoot_unlinked_DURATION 
18	The Shining (1980) 	"Stephen King was first approached by Stanley Kubrick about making a film version of The Shining via an early morning phone call (England is five hours ahead of Maine in time zones). King, suffering from a hangover, shaving and at first thinking one of his kids was injured, was shocked when his wife told him Kubrick was really on the phone. King recalled that the first thing Kubrick did was to immediately start talking about how optimistic ghost stories are, because they suggest that humans survive death. ""What about hell?"" King asked. Kubrick paused for several moments before finally replying, ""I don't believe in hell."".  "	138	142	0.971830986	1	42	2	0	0	7	0	0	2	0	2	entity_Cast entity_Directed_by entity_Produced_by entity_Writing_Credits 	root_approach root_shock root_recall root_hell root_ask root_pause 	subj_entity_Writing_Credits subj_unlinked_LOCATION subj_king subj_wife subj_entity_Cast subj_entity_Directed_by subj_entity_Produced_by subj_thing subj_story subj_they subj_human subj_what subj_i 	underRoot_entity_Writing_Credits underRoot_unlinked_ORDINAL underRoot_entity_Cast underRoot_entity_Directed_by underRoot_entity_Produced_by 
18	The Shining (1980) 	"The throwing around of the tennis ball inside the Overlook Hotel was Jack Nicholson's idea. The script originally only specified that, ""Jack is not working"".  "	131	132	0.992424242	1	10	4	0	0	3	0	0	0	0	0	entity_Cast entity_Character 	root_idea root_specify 	subj_the subj_script subj_entity_Cast subj_entity_Character 	underRoot_entity_Cast 
18	The Shining (1980) 	"Stephen King did not know that ""redrum"" spelled murder backwards until he actually typed it. He loved the various connotations of the word. Red Rum was a famous racehorse in the 1970s.  "	129	132	0.977272727	1	12.8	3	0	0	2	0	2	0	0	0	entity_Writing_Credits 	root_know root_love root_racehorse 	subj_entity_Writing_Credits subj_redrum subj_he subj_rum 	underRoot_entity_Writing_Credits underRoot_unlinked_DATE 
18	The Shining (1980) 	"All of the interior rooms of the Overlook Hotel were filmed at Elstree Studios in England, including the Colorado Lounge, where Jack does his typing. Because of the intense heat generated from the lighting used to recreate window sunlight (the room took 700,000 watts of light per window to make it look like a snowy day outside), the lounge set caught fire. Fortunately all of the scenes had been completed there, so the set was rebuilt with a higher ceiling, and the same area was eventually used by Steven Spielberg as the snake-filled Well of the Souls tomb in Raiders of the Lost Ark (1981).  "	121	121	1	1	42	4	0	0	3	2	1	3	0	0	entity_Cast entity_Character 	root_film root_set root_complete 	subj_all subj_entity_Cast subj_entity_Character subj_lounge subj_room subj_it subj_set subj_area 	underRoot_unlinked_LOCATION underRoot_unlinked_ORGANIZATION 
18	The Shining (1980) 	"The color red is visible, either overtly or subtly, in nearly every shot of the film.  "	120	126	0.952380952	1	6.4	2	0	0	0	0	0	0	0	0		root_visible 	subj_red 	
18	The Shining (1980) 	"Every time Jack talks to a ""ghost"", there's a mirror in the scene, except in the food locker scene. This is because he talks to (an unseen) Grady through a shiny metal door.  "	119	122	0.975409836	1	13.2	3	0	0	2	0	0	0	0	0	entity_Cast entity_Character 	root_talk root_be 	subj_entity_Cast subj_entity_Character subj_mirror subj_he subj_this 	underRoot_entity_Cast underRoot_entity_Character 
18	The Shining (1980) 	"Anjelica Huston lived with Jack Nicholson during the time of the shooting. She recalled that, due to the long hours on the set and Stanley Kubrick's trademark style of repetitive takes, Nicholson would often return from a day's shooting, walk straight to the bed, collapse onto it and would immediately fall asleep.  "	112	113	0.991150442	1	20.8	4	0	0	7	0	0	0	0	0	entity_Cast entity_Directed_by entity_Produced_by entity_Character entity_Writing_Credits 	root_live root_return 	subj_unlinked_PERSON subj_she subj_style subj_entity_Cast 	underRoot_unlinked_PERSON underRoot_entity_Cast 
18	The Shining (1980) 	"Stanley Kubrick had envisioned Shelley Duvall as his more timid, dependent version of Wendy Torrance from the very beginning. However, Jack Nicholson after reading the novel, wanted Jessica Lange for the role of Wendy, and even recommended her to Kubrick, as he felt she fit Stephen King's version of the character. After explaining the changes he had made, Kubrick convinced him that Duvall was the correct choice, as she best suited the emotionally fragile Wendy he had in mind. Many years later, Nicholson told Empire magazine he thought Duvall was fantastic and called her work in the film, ""the toughest job that any actor that I've seen had"".  "	111	114	0.973684211	1	43.2	2	2	1	19	0	2	0	0	0	entity_Cast entity_Directed_by entity_Produced_by entity_Character entity_Writing_Credits 	root_envision root_want root_convince root_tell 	subj_entity_Cast subj_entity_Directed_by subj_entity_Produced_by subj_entity_Writing_Credits subj_he subj_she subj_i subj_actor 	underRoot_entity_Cast underRoot_entity_Directed_by underRoot_entity_Produced_by underRoot_entity_Writing_Credits underRoot_unlinked_PERSON underRoot_unlinked_DATE 
18	The Shining (1980) 	"Shelley Duvall suffered from nervous exhaustion throughout filming, including physical illness and hair loss.  "	103	105	0.980952381	1	5.6	3	0	0	2	0	0	0	0	0	entity_Cast 	root_suffer 	subj_entity_Cast 	underRoot_entity_Cast 
18	The Shining (1980) 	The first of Stephen King's books to be banned from school libraries because of the theme of wicked parents.  	100	102	0.980392157	1	7.6	3	0	0	2	0	0	0	0	0	entity_Writing_Credits 	root_unlinked_ORDINAL 		
18	The Shining (1980) 	Wendy Torrance swings the baseball bat 41 times.  	28	49	0.571428571	1	3.2	2	0	0	2	0	0	0	0	0	entity_Character 	root_swing 	subj_entity_Character 	underRoot_entity_Character 
18	The Shining (1980) 	Wendy smokes Virginia Slims Full-Flavor 120s in the scene where she and the Doctor are discussing Danny.  	17	30	0.566666667	1	6.8	2	0	0	2	0	0	1	0	0	entity_Character 	root_smoke 	subj_entity_Character subj_she 	underRoot_entity_Character 
18	The Shining (1980) 	Vivian Kubrick:&nbsp;in the party scene. She wears a black dress and sits on the right side of the sofa closest to the bar.  	13	27	0.481481481	0	9.2	2	1	0	2	0	0	0	0	0	entity_Cast 	root_entity_Cast root_entity_Directed_by root_entity_Produced_by root_entity_Writing_Credits root_wear 	subj_she 	underRoot_entity_Cast 
18	The Shining (1980) 	"For a TV commercial in 2010 for Premier Inn hotels (UK), British comedian Lenny Henry reenacted Jack Nicholson's ""Heeere's Johnny"" scene (""Heeere's Lenny"") in which he demolished a hotel bathroom door with an ax.  "	11	27	0.407407407	0	13.6	1	0	0	4	0	1	1	0	0	entity_Cast entity_Character 	root_reenact 	subj_unlinked_PERSON subj_he 	underRoot_unlinked_PERSON 
18	The Shining (1980) 	"Billie Gibson, the old woman in the tub, is often confused with Ann Gibson, Mel Gibson's late mother.  "	10	21	0.476190476	0	7.2	2	0	0	6	0	0	0	0	0	entity_Character 	root_confuse 	subj_entity_Cast 	underRoot_entity_Cast 
18	The Shining (1980) 	Stanley Kubrick:&nbsp;[three-way]&nbsp;Danny vs. the Overlook Hotel vs. Jack.  	9	33	0.272727273	0	3.2	1	0	0	4	0	0	0	0	0	entity_Directed_by entity_Produced_by entity_Character entity_Writing_Credits 	root_entity_Cast root_entity_Directed_by root_entity_Produced_by root_entity_Writing_Credits 		underRoot_entity_Directed_by underRoot_entity_Produced_by underRoot_entity_Writing_Credits underRoot_entity_Cast underRoot_entity_Character 
18	The Shining (1980) 	"There is a character named Richard Haloran in the film Dementia 13 (1963), about an axe murderer. It was produced by Roger Corman, who directed several of Jack Nicholson's early films.  "	8	26	0.307692308	0	12.4	1	0	0	6	0	1	0	0	0	entity_Cast entity_Character 	root_be root_produce 	subj_character subj_it subj_who 	underRoot_unlinked_PERSON 
18	The Shining (1980) 	"Norman Gay:&nbsp;The injured guest who frightens Wendy Torrance (Shelley Duvall) by saying ""Great party, isn't it?""  "	8	19	0.421052632	0	6.4	1	0	0	6	0	0	0	0	0	entity_Character 	root_it 	subj_who subj_entity_Cast 	underRoot_entity_Cast 
18	The Shining (1980) 	Film debut of Manning Redwood.  	7	22	0.318181818	0	2	1	0	0	0	0	0	0	0	0	entity_Cast 	root_debut 		
18	The Shining (1980) 	"The two tracked vehicles in the movie are the Activ Fischer VW Powered 4 Speed Snow-Trak (referred to and labeled on the vehicle as a ""SnowCat"") and a Thiokol Imp Snow-Cat (this is the vehicle Wendy and Danny escape in).  "	5	14	0.357142857	0	16	1	0	0	2	0	0	0	0	0	entity_Cast entity_Character 	root_snow-trak 	subj_unlinked_NUMBER subj_this 	underRoot_unlinked_NUMBER 
18	The Shining (1980) 	Stanley Kubrick:&nbsp;[Bathroom]&nbsp;Jack speaks to the ghost of Delbert Grady in the men's room. Wendy hides from the axe maniac in a bathroom.  	5	20	0.25	0	8.8	0	0	0	6	0	0	0	0	0	entity_Directed_by entity_Produced_by entity_Character entity_Writing_Credits 	root_entity_Cast root_entity_Directed_by root_entity_Produced_by root_entity_Writing_Credits root_hide 	subj_bathroom subj_entity_Character 	underRoot_entity_Directed_by underRoot_entity_Produced_by underRoot_entity_Writing_Credits underRoot_entity_Character 
18	The Shining (1980) 	Stanley Kubrick:&nbsp;[zoom]&nbsp;when Halloran is on his bed watching television.  	4	26	0.153846154	0	3.6	0	0	0	3	0	0	0	0	0	entity_Directed_by entity_Produced_by entity_Writing_Credits 	root_entity_Cast root_entity_Directed_by root_entity_Produced_by root_entity_Writing_Credits 	subj_unlinked_PERSON 	underRoot_entity_Directed_by underRoot_entity_Produced_by underRoot_entity_Writing_Credits 
18	The Shining (1980) 	"Stanley Kubrick:&nbsp;[faces]&nbsp;Danny, when he sees the twins in the hallway.  "	2	30	0.066666667	0	4	0	0	0	3	0	0	0	0	0		root_entity_Cast root_entity_Directed_by root_entity_Produced_by root_entity_Writing_Credits 	subj_-lsb- subj_he 	underRoot_entity_Directed_by underRoot_entity_Produced_by underRoot_entity_Writing_Credits 
18	The Shining (1980) 	"Stanley Kubrick:&nbsp;[faces]&nbsp;Jack, as he chases his son through the maze.  "	1	30	0.033333333	0	4	0	0	0	3	0	0	0	0	0		root_entity_Cast root_entity_Directed_by root_entity_Produced_by root_entity_Writing_Credits 	subj_-lsb- subj_he 	underRoot_entity_Directed_by underRoot_entity_Produced_by underRoot_entity_Writing_Credits 
19	Godzilla (2014) 	"While shooting this film, cinematographer Seamus McGarvey accidentally went to a lakeside set of Dawn of the Planet of the Apes (2014), which was shooting nearby and looked very similar to the set for this film. He described walking around with his light meter, not recognizing anyone, as a ""surreal, dreamlike experience"" until he realized his mistake.  "	990	1021	0.96963761	1	22.8	2	0	0	2	0	1	0	0	0	entity_Cast 	root_go root_describe 	subj_unlinked_PERSON subj_which subj_he 	underRoot_unlinked_PERSON 
19	Godzilla (2014) 	Godzilla is covered in keloid scars. The original Gojira (1954) was heavily scarred to evoke the gruesome marks borne by the survivors of the Hiroshima and Nagasaki bombings.  	622	631	0.985736926	1	11.2	3	0	0	0	0	1	2	0	0	entity_Character 	root_cover root_scar 	subj_godzilla subj_gojira 	
19	Godzilla (2014) 	"Released in 2014, Godzilla's 60th anniversary.  "	615	632	0.973101266	1	2.4	2	0	0	0	0	1	0	0	0		root_release 		underRoot_unlinked_DATE 
19	Godzilla (2014) 	"The film contains 960 visual effects shots. The 3D model of Godzilla, made up of 500,000 polygons, appears in 327 shots. Had the graphics been designed on a single computer, it would have taken 450 years to render.  "	571	587	0.97274276	1	15.2	2	0	0	0	0	0	0	0	0		root_contain root_appear root_take 	subj_film subj_model subj_it subj_graphic 	underRoot_unlinked_DURATION 
19	Godzilla (2014) 	"The sound designers used a 12-foot high, 18-foot wide speaker array to blast Godzilla's roar at 100,000 watts to get a good idea of his vocal power and strength.  "	543	555	0.978378378	1	11.6	3	0	0	0	0	0	0	0	0		root_use 	subj_designer 	
19	Godzilla (2014) 	"Director Gareth Edwards described Godzilla as an anti-hero. ""Godzilla is definitely a representation of the wrath of nature. The theme is man versus nature and Godzilla is certainly the nature side of it. You can't win that fight. Nature's always going to win and that's what the subtext of our movie is about. He's the punishment we deserve.""  "	444	469	0.946695096	1	23.2	2	0	0	4	0	0	0	0	0	entity_Cast entity_Directed_by entity_Character 	root_describe root_representation root_man root_win root_go root_punishment 	subj_entity_Cast subj_entity_Directed_by subj_godzilla subj_entity_Character subj_theme subj_you subj_subtext subj_nature subj_that subj_he subj_we 	underRoot_entity_Cast underRoot_entity_Directed_by underRoot_entity_Character 
19	Godzilla (2014) 	"In the Brody home in 2014 Janjira, a terrarium can be seen with a roach crawling on it, labelled ""Mothra.""  "	293	301	0.973421927	1	8	2	0	0	1	0	2	0	0	0	entity_Character 	root_see 	subj_terrarium 	
19	Godzilla (2014) 	"Gareth Edwards and the design group reviewed all the previous incarnations of Godzilla's design for inspiration on the final design. ""The way I tried to view it was: imagine Godzilla was a real creature and someone from Toho saw him in the 1950s and ran back to the studio to make a movie about the creature and was trying their best to remember and draw it... and in our film you get to see him for real. It was important that this felt like a Toho Godzilla.""  "	293	304	0.963815789	1	34.8	2	1	0	3	1	2	0	0	0	entity_Cast entity_Directed_by entity_Character 	root_review root_be root_important 	subj_entity_Cast subj_entity_Directed_by subj_you subj_i subj_way subj_entity_Character subj_this subj_it 	underRoot_entity_Cast underRoot_entity_Directed_by 
19	Godzilla (2014) 	The United States Marine Corps declined to participate after reviewing the script. The United States Navy cooperated with production.  	283	289	0.979238754	1	7.6	3	0	0	0	7	0	0	0	0	entity_Character 	root_decline root_cooperate 	subj_unlinked_ORGANIZATION subj_entity_Character 	underRoot_unlinked_ORGANIZATION underRoot_entity_Character 
19	Godzilla (2014) 	The last collaboration for Warner Bros and Legendary Pictures.  	279	305	0.914754098	1	3.6	2	0	0	0	2	0	0	0	0		root_collaboration 		underRoot_unlinked_ORGANIZATION 
19	Godzilla (2014) 	"According to Gareth Edwards, Godzilla's design is inspired by bears and Komodo dragons. In particular, his face is influenced by the heads of bears, dogs and eagles. Edwards said the eagle ""has a lot of nobility. It made him feel very majestic and noble.""  "	263	270	0.974074074	1	17.6	2	0	0	3	0	0	0	0	0	entity_Cast entity_Directed_by 	root_inspire root_influence root_say root_make 	subj_design subj_face subj_eagle subj_entity_Cast subj_entity_Directed_by subj_it subj_he 	underRoot_entity_Cast underRoot_entity_Directed_by 
19	Godzilla (2014) 	"For the 1950s scenes, cinematographer Seamus McGarvey wanted ""a peeled look with muted colors and diffused highlights."" He shot those scenes with vintage 1960s camera lenses, and had the shades of black in those scenes digitally tinted in magenta.  "	263	273	0.963369963	1	15.6	2	0	0	2	0	3	0	0	0		root_want root_shoot 	subj_unlinked_PERSON subj_diffused subj_he 	underRoot_unlinked_PERSON 
19	Godzilla (2014) 	"Guillermo del Toro was seriously considered to direct, but he was busy with Pacific Rim (2013).  "	256	270	0.948148148	1	6.4	2	0	1	3	0	1	2	0	0		root_consider 	subj_unlinked_PERSON subj_he 	underRoot_unlinked_PERSON 
19	Godzilla (2014) 	"According to Bryan Cranston, Gareth Edwards was inspired by the shark film Jaws (1975). ""The film does not immediately show the beast, but rather build up to its appearance while still delivering an eerie and terrifying off-screen presence.""  "	255	264	0.965909091	1	15.2	2	0	3	4	0	1	0	0	0	entity_Cast entity_Directed_by 	root_inspire root_show 	subj_entity_Cast subj_entity_Directed_by subj_film 	underRoot_unlinked_DATE underRoot_entity_Cast underRoot_entity_Directed_by 
19	Godzilla (2014) 	"Akira Takarada:&nbsp;An immigration officer. Takarada starred in the original Gojira (1954) and appeared in numerous sequels. His scene was cut from the theatrical release, but will appear in DVD.  "	249	274	0.908759124	1	11.6	2	0	1	3	0	1	0	0	0	entity_Cast entity_Character 	root_entity_Cast root_star root_cut 	subj_entity_Cast subj_scene 	underRoot_entity_Cast 
19	Godzilla (2014) 	"Toho Studios provided sound designer Erik Aadahl with the original 1954 recording of Godzilla's roar. He upgraded the roar to a more organic, contemporary sound.  "	247	252	0.98015873	1	10	3	0	0	2	2	1	0	0	0	entity_Cast entity_Character 	root_provide root_upgrade 	subj_unlinked_ORGANIZATION subj_he 	underRoot_unlinked_ORGANIZATION underRoot_entity_Cast 
19	Godzilla (2014) 	"The music in the background during the HALO jump is from György Ligeti's ""Requiem"" which was also used in the Monolith scene from 2001: A Space Odyssey (1968).  "	243	248	0.97983871	1	11.2	3	0	0	2	0	2	0	0	0	entity_Character 	root_be 	subj_music subj_which 	underRoot_unlinked_MISC 
19	Godzilla (2014) 	"The MUTO design was inspired by King Kong (1933), Alien (1979), Jurassic Park (1993), and Starship Troopers (1997).  "	219	226	0.969026549	1	7.2	2	0	0	0	0	4	0	0	0	entity_Character 	root_inspire 	subj_design 	
19	Godzilla (2014) 	Godzilla was originally planned to be found preserved in a Siberian glacier. This was changed when the filmmakers saw that Man of Steel (2013) had a similar scene.  	171	173	0.988439306	1	11.2	3	0	0	1	0	1	0	0	0	entity_Character 	root_plan root_change 	subj_entity_Character subj_this subj_filmmaker subj_man 	underRoot_entity_Character 
19	Godzilla (2014) 	"Andy Serkis provided consulting work on the film's motion capture sequences in order to ""control the souls"" of the creatures.  "	170	178	0.95505618	1	8	2	0	0	2	0	0	0	0	0		root_provide 	subj_unlinked_PERSON 	underRoot_unlinked_PERSON 
19	Godzilla (2014) 	Juliette Binoche was convinced to star in this film after she received a letter from director Gareth Edwards.  	157	170	0.923529412	1	7.2	2	0	0	4	0	0	0	0	0	entity_Cast entity_Directed_by 	root_convince 	subj_entity_Cast subj_she 	underRoot_entity_Cast 
19	Godzilla (2014) 	"A 400-foot model of the Golden Gate Bridge, built at a ratio of 1:0.045, was built for the San Francisco sequence.  "	151	157	0.961783439	1	8.4	2	0	0	0	0	0	2	0	0	entity_Character 	root_build 	subj_model 	
19	Godzilla (2014) 	"The movie shares many similarities with the unmade 1994 American reboot. The script for the 1994 film was written by Terry Rossio and Ted Elliott. Both versions feature an opening segment set in the past during which one of the main character's parents is killed. They both jump ahead to present time to show the opposite parent obsessed with solving the prior mysterious events. In the 1994 script, Godzilla travels to San Francisco, destroying the Golden Gate bridge. Both feature ancient enemies that are reawakened. Both feature Godzilla battling a flying monster, which he hunts to kill. Both films end with Godzilla blowing atomic breath into the enemy monster and decapitating it. Both end with a shot of Godzilla returning to the sea.  "	141	143	0.986013986	1	49.2	3	0	0	5	0	6	2	0	0	entity_Cast entity_Produced_by entity_Character 	root_share root_write root_feature root_ahead root_travel root_godzilla root_end 	subj_script subj_unlinked_NUMBER subj_version subj_they subj_entity_Character subj_both subj_that subj_he subj_godzilla subj_film 	underRoot_unlinked_PERSON underRoot_entity_Character underRoot_unlinked_LOCATION 
19	Godzilla (2014) 	"Retired Marine Sgt. Maj. James D. Dever, one of the film's military technical advisers, put Aaron Taylor-Johnson through a ""mini-bootcamp"" to ""ensure he had good military bearing."" Dever also helped stuntmen train for HALO (high-altitude, low-opening) jumps.  "	131	136	0.963235294	1	14.8	2	0	0	6	0	0	0	0	0	entity_Cast entity_Character 	root_have root_help 	subj_entity_Cast subj_retire subj_stuntman subj_halo 	underRoot_entity_Cast 
19	Godzilla (2014) 	"Joseph Gordon-Levitt, Henry Cavill, Scoot McNairy and Caleb Landry Jones were considered for the role of Lt Brody.  "	128	154	0.831168831	1	7.2	2	0	0	10	0	0	0	0	0	entity_Cast 	root_consider 	subj_unlinked_PERSON 	underRoot_unlinked_PERSON 
